"","time","U","I","V"
"451",45,1.34189091208212e-06,29771.3401785167,5044.31875042708
"452",45.1,1.19325927852921e-06,29770.7203641285,5057.17882726902
"453",45.2,1.06077273893973e-06,29770.1005626281,5070.0386360033
"454",45.3,9.42713666039629e-07,29769.4807740171,5082.89817663549
"455",45.4,8.37543126788223e-07,29768.8609982967,5095.75744917116
"456",45.5,7.43882735288117e-07,29768.241235468,5108.61645361591
"457",45.6,6.60498300822714e-07,29767.6214855319,5121.47518997529
"458",45.7,5.86285098492118e-07,29767.0017484894,5134.33365825489
"459",45.8,5.20254605977883e-07,29766.3820243411,5147.19185846029
"460",45.9,4.61522564584956e-07,29765.7623130876,5160.04979059706
"461",46,4.09298236008845e-07,29765.1426147295,5172.90745467078
"462",46.1,3.62874738372181e-07,29764.5229292672,5185.76485068703
"463",46.2,3.21620356071819e-07,29763.9032567011,5198.62197865139
"464",46.3,2.8497072797139e-07,29763.2835970314,5211.47883856943
"465",46.4,2.52421827552939e-07,29762.6639502584,5224.33543044674
"466",46.5,2.23523656885388e-07,29762.0443163823,5237.1917542889
"467",46.6,1.97874583750876e-07,29761.4246954032,5250.04781010148
"468",46.7,1.7511625806031e-07,29760.8050873213,5262.90359789005
"469",46.8,1.54929049848237e-07,29760.1854921364,5275.75911766021
"470",46.9,1.37027956721273e-07,29759.5659098488,5288.61436941753
"471",47,1.21158933695295e-07,29758.9463404583,5301.46935316759
"472",47.1,1.07095602941718e-07,29758.3267839649,5314.32406891596
"473",47.2,9.4636305115635e-08,29757.7072403686,5327.17851666823
"474",47.3,8.36014576977059e-08,29757.0877096692,5340.03269642997
"475",47.4,7.38311891834865e-08,29756.4681918667,5352.88660820677
"476",47.5,6.51715742007602e-08,29755.8486869608,5365.74025200474
"477",47.6,5.74979208724379e-08,29755.2291949516,5378.59362782949
"478",47.7,5.07126843743519e-08,29754.6097158387,5391.44673568597
"479",47.8,4.47169352750047e-08,29753.9902496221,5404.29957557968
"480",47.9,3.9442616288868e-08,29753.3707963017,5417.15214751486
"481",48,3.47836264570398e-08,29752.7513558771,5430.00445149835
"482",48.1,3.06606406126882e-08,29752.1319283482,5442.85648753634
"483",48.2,2.70181966407779e-08,29751.5125137148,5455.708255634
"484",48.3,2.37902461854508e-08,29750.8931119767,5468.55975579811
"485",48.4,2.09376804866062e-08,29750.2737231335,5481.41098803345
"486",48.5,1.84201734316093e-08,29749.6543471852,5494.26195234535
"487",48.6,1.61999500874079e-08,29749.0349841315,5507.11264873928
"488",48.7,1.42428252663182e-08,29748.4156339721,5519.96307722079
"489",48.8,1.25182664056708e-08,29747.7962967069,5532.81323779546
"490",48.9,1.09991474435168e-08,29747.1769723355,5545.66313046886
"491",49,9.66142366768914e-09,29746.5576608578,5558.51275524656
